,estimated_f2b,departure_time,log_likelihood,trips_number,gradient,asymptotic_confidence
63,0.006531852722167969,2020-04-02 08:48:52,-928.2069459664676,164,0.005620866909708866,7.5414539092594e-06
64,0.193356559753418,2020-04-02 08:52:11,-1268.7156403671524,221,0.001129405916673265,6.812208335077055e-06
65,0.2882704010009766,2020-04-02 08:54:10,-1017.6362702854375,174,-0.0037672254540136647,1.6852391481901828e-05
66,0.0,2020-04-02 08:56:12,-994.0123309644415,175,-27.02799522086844,1.3597361205740284e-05
67,0.00604405975341797,2020-04-02 08:57:46,-806.0561680149912,144,-0.006827174520419588,7.1927556938786375e-06
68,0.0,2020-04-02 09:00:07,-828.2428689440994,154,-9.593435402718285,5.920684200315287e-06
69,0.0026161708831787113,2020-04-02 09:02:26,-747.4325719156885,134,0.002516357064160868,1.4993019737782717e-06
70,0.04013621520996094,2020-04-02 09:04:34,-573.2455454942007,102,0.005103134257760447,1.8080104511850637e-05
71,0.0033878746032714848,2020-04-02 09:06:58,-662.3675254107537,121,0.002628457269647275,4.591304306862924e-06
72,0.0,2020-04-02 09:09:02,-680.8327949820771,126,-44.75529385714733,7.687109158994081e-05
73,0.04922135925292968,2020-04-02 09:10:59,-555.4877409465843,103,0.007985084883698076,1.525922267485253e-05
74,0.05887051391601562,2020-04-02 09:12:29,-451.2202607930462,81,0.005213814254245053,4.56315336717814e-05
75,0.0,2020-04-02 09:15:24,-635.0724608508216,120,-81.89821170618829,0.00010401039563179374
76,0.0,2020-04-02 09:16:43,-345.29982007135715,66,-22.80814057015239,0.0006567891800068841
77,0.0,2020-04-02 09:19:22,-400.5127816853636,80,-51.106889859938605,0.00018257864077900318
78,0.0,2020-04-02 09:21:03,-295.88938506913337,56,-22.128218708625912,0.0007820984538395069
79,0.0,2020-04-02 09:22:56,-302.1135900646727,58,-33.617095598312666,0.000511493388210863
80,0.0,2020-04-02 09:27:51,-555.0122143066094,110,-85.80177930833389,6.802497228803665e-05
81,0.0,2020-04-02 09:29:59,-386.44277927221344,68,-5.145225411157624,8.407999933283887e-05
82,0.025765377044677733,2020-04-02 09:33:04,-552.4729774508087,102,0.0003059357952110951,5.587589579219319e-06
83,0.035387855529785156,2020-04-02 09:35:42,-467.48428338071477,80,0.006421778356197444,1.0691015721760031e-05
84,0.020346302032470703,2020-04-02 09:39:08,-403.4935382487798,74,-0.003288334476122312,5.813721833979351e-06
85,0.045326637268066405,2020-04-02 09:41:01,-285.6457757644397,52,0.00458095508913714,2.6335594308521942e-05
86,0.0,2020-04-02 09:48:30,-581.0205404519471,113,-42.15073936353802,2.9877705552469627e-05
87,0.0,2020-04-02 09:50:01,-359.7275230478374,68,-9.965243838677056,0.0007553740742531125
88,0.0,2020-04-02 09:51:20,-164.19467421873674,30,-8.401457067873972,0.005398585125424312
89,0.0,2020-04-02 09:53:19,-136.89488948307314,26,-10.024264640286605,0.0007660903513283432
90,0.0,2020-04-02 09:55:52,-186.5526850014618,35,-18.83173188764128,0.0015004429891474903
91,0.0,2020-04-02 10:00:24,-223.660362894051,42,-36.96819727841904,0.0006434860939590126
92,0.0,2020-04-02 10:04:15,-206.23804592173116,39,-27.564319716501842,0.0009126229948650483
93,0.030525169372558593,2020-04-02 10:12:04,-323.9284419469273,63,-0.003743646965963743,1.2591927996514836e-05
94,0.01794163513183594,2020-04-02 10:14:15,-237.87626077185968,43,-0.006315339705040638,4.4543395478839384e-05
95,0.0,2020-04-02 10:15:45,-144.6987269807818,25,-12.20590776477912,0.003478494960501562
96,0.02602832794189453,2020-04-02 10:21:13,-156.13599636369023,30,0.0010355159824069204,3.918862169310477e-05
97,0.0,2020-04-02 10:23:38,-76.55776842701526,14,-8.110527429048503,0.008051930748370602
98,0.0,2020-04-02 10:28:34,-193.32294099559746,37,-25.447710171036743,0.00103600647657203
99,0.0,2020-04-02 10:32:12,-130.1172276542855,23,-7.340275278170782,0.0003489347433789001
100,0.0,2020-04-02 10:35:23,-203.64037282002337,35,-18.919517475782072,0.0010779982446756566
101,0.033528144836425786,2020-04-02 10:40:57,-189.19855506154448,33,0.003787534539964499,3.420593215035411e-05
102,0.0,2020-04-02 10:45:05,-125.32152004789961,23,-18.0189300039777,0.002416400023267096
103,0.0,2020-04-02 10:48:59,-97.22661857514149,17,-15.999125644999399,0.0036765575844650393
104,0.05880953979492187,2020-04-02 10:52:52,-95.12743416869301,19,-0.007765197317928907,0.00017587307319946713
105,0.024008560180664062,2020-04-02 10:58:03,-141.80549203716035,25,0.0027439900849340576,0.0001021342170049549
106,0.0,2020-04-02 11:00:45,-112.00401101917453,19,-12.55349064703357,0.004340758369576443
107,0.00970631790161133,2020-04-02 11:08:42,-220.17987961143842,44,0.001570690950954523,1.5506799096416946e-05
108,0.0,2020-04-02 11:10:45,-81.77365643056352,15,-8.383129866274846,0.008634348770973382
109,0.0,2020-04-02 11:15:14,-101.37325519324156,20,-14.52304341169964,0.0033103064347300643
110,0.0,2020-04-02 11:18:04,-105.61927500950958,20,-13.910357376923548,0.0036111814528931195
111,0.12036291503906252,2020-04-02 11:21:14,-115.06878758287263,16,-0.002115262414226721,-0.0011391249192520933
112,0.23115289306640624,2020-04-02 11:24:59,-172.1601673486502,26,-0.001577476698441549,0.0002702688638639269
113,0.13103338623046873,2020-04-02 11:27:18,-154.4075933029501,23,0.0011443853439768864,5.751622816297973e-05
114,0.06801663208007813,2020-04-02 11:32:22,-204.8046732362603,32,-0.0008109966982603467,-0.00010452184044600299
115,0.0,2020-04-02 11:35:18,-166.71395378912547,23,-17.24642042802097,0.002503638521572323
116,0.0,2020-04-02 11:41:58,-137.09058011783512,26,-19.49199713249832,0.0015356621597239846
117,0.09615618896484375,2020-04-02 11:45:12,-153.9810330946541,28,0.0009575025488697264,0.00023890089402234393
118,0.06868734741210938,2020-04-02 11:47:49,-178.5002580122283,31,0.002537195932148295,0.00014648946349145667
119,0.0,2020-04-02 11:53:11,-164.1544275850603,30,-24.995059458731138,0.0013334004184430673
120,0.0,2020-04-02 11:56:19,-76.42363251480329,14,-11.999954317658503,0.005952426360474611
121,0.023459793090820313,2020-04-02 12:01:09,-142.54258729414994,26,0.00042850066767674555,8.156453569571383e-05
122,0.0,2020-04-02 12:04:22,-161.07461876315628,28,-19.06451016057298,0.00161658746492698
123,0.030166946411132812,2020-04-02 12:09:20,-202.07137547729567,36,0.00047185939017459823,7.997580439340978e-05
124,0.11746664428710937,2020-04-02 12:12:30,-233.85053458416346,41,0.000742440513703535,0.00010221850541195097
125,0.0,2020-04-02 12:14:42,-215.4353999659325,38,-28.616673995430762,0.000916418546977671
126,0.0,2020-04-02 12:20:56,-159.9278410328629,32,-30.969284966790863,0.0010080619216889714
127,0.12990536499023436,2020-04-02 12:31:38,-280.7421488237025,53,0.009708824922830317,6.573873039568324e-05
128,0.2662130126953125,2020-04-02 12:33:16,-146.13840161844357,24,-0.0068174796784301606,0.0007435009455091242
129,0.05031889343261718,2020-04-02 12:37:57,-158.89466017282126,28,-0.0003326976668163173,9.313024410856543e-05
130,0.0,2020-04-02 12:41:21,-136.83828801539022,21,-8.913790821244284,0.0015456528999043533
131,0.06441915893554687,2020-04-02 12:44:55,-149.0540326811306,26,-0.0036774550479572454,0.0001491159079073788
132,0.05556266784667968,2020-04-02 12:49:24,-102.47630587949581,18,-0.002769934342953695,0.0001620943114810153
133,0.09140020751953125,2020-04-02 12:51:43,-107.5993162486179,19,0.005243029949315137,0.00041707966298887153
134,0.05432032012939454,2020-04-02 12:58:00,-251.58830308201007,44,-0.004414370351334185,-1.553637311677692e-05
135,0.062467987060546876,2020-04-02 13:00:53,-135.3336358780923,21,0.0024903670884422677,-7.718908959472579e-05
