,estimated_f2b,log_likelihood,trips_number,gradient,hessian_eigenvalues,asymptotic_confidence
234,0.08049811363220213,-491.05942563903665,90.0,0.0002605636643795428,-546.3502968121436,3.464101940460112e-07
235,0.05833542823791503,-414.3800960193963,76.0,0.00028917318045730485,-110.980927372662,1.3687466573888086e-07
236,0.0,-411.8667871198181,81.0,-14.598775753636907,-120.33213243954026,3.521471954675743e-07
237,0.0790535831451416,-325.81389468308845,62.0,-0.0001735001753226939,-118.39235441130708,5.004110000614115e-07
238,0.0020799350738525393,-466.0440607368068,87.0,0.00027962578472044697,-143.60561974124937,5.579926394167663e-07
239,0.0931929874420166,-466.7178721461793,85.0,-3.702716875084687e-05,-166.2948320445286,3.1004178787635645e-07
240,0.09277567863464356,-411.1930070984881,74.0,0.0004826469863237204,-167.6370804434605,3.26773094339675e-07
241,0.06442322731018067,-336.56330823815495,61.0,-0.0002506735510704104,-180.07912659623216,3.1693348021487695e-07
242,0.045566911697387684,-469.4112136948996,87.0,-8.9609474543062e-05,-224.99893498120676,1.492210356718348e-07
243,0.12232529640197752,-455.7270061070776,83.0,1.1452544131452039e-05,-241.06235029697925,4.912193661572371e-07
244,0.0,-326.8972457615847,58.0,-4.623653681611161,-294.2366187942958,5.156061098396227e-07
245,0.14181984901428218,-428.1713197487133,80.0,-0.00022055564386856122,-320.8094393317625,3.235652699959464e-07
246,0.09408991813659669,-430.47957953324567,77.0,0.000144541654488739,-267.71984929768394,3.108069406275468e-07
247,0.026551980972290043,-424.3490509238374,76.0,0.0004961545747792645,-275.84148796833557,1.0949465092288065e-07
248,0.07777710914611816,-402.249100133005,72.0,0.000432780626726359,-279.25430693272455,1.6004468223899004e-07
249,0.09021140098571777,-275.2184875328059,46.0,-2.7495478680306107e-05,-267.847156204991,2.9672627242012507e-07
250,0.2607264232635498,-362.2592343818077,67.0,1.8735216999792026e-05,-283.9986621915427,6.94088836779551e-07
251,0.0,-450.8160570759711,83.0,-6.082323510886908,-881.8419785438922,2.2868678314364998e-07
252,0.043293428421020505,-357.7532687836159,62.0,0.00033477559762817855,-695.2496844890575,1.348024656166648e-07
253,0.10872027397155762,-259.16446988638216,44.0,6.257952153607138e-05,-18.7161168106,8.610848857604229e-07
